45630,-0.168,0.424,-0.17164434
45631,-0.168,0.422,-0.17050061
45632,-0.168,0.42,-0.16918013
45633,-0.168,0.418,-0.16843728
45634,-0.168,0.416,-0.16345508
45635,-0.168,0.414,-0.16079107
45636,-0.168,0.412,-0.15849848
45637,-0.168,0.41,-0.15760322
45638,-0.168,0.408,-0.15582934
45639,-0.168,0.406,-0.15398502
45640,-0.168,0.404,-0.15233411
45641,-0.168,0.402,-0.15086378
45642,-0.168,0.4,-0.14827021
45643,-0.168,0.398,-0.1455268
45644,-0.168,0.396,-0.14557419
45645,-0.168,0.394,-0.1458598
45646,-0.168,0.392,-0.14257846
45647,-0.168,0.39,-0.14081227
45648,-0.168,0.388,-0.1387387
45649,-0.168,0.386,-0.13648197
45650,-0.168,0.384,-0.13568533
45651,-0.168,0.382,-0.13397036
45652,-0.168,0.38,-0.13215038
45653,-0.168,0.378,-0.13060577
45654,-0.168,0.376,-0.12971179
45655,-0.168,0.374,-0.12761132
45656,-0.168,0.372,-0.12610257
45657,-0.168,0.37,-0.12502927
45658,-0.168,0.368,-0.12387657
45659,-0.168,0.366,-0.12350771
45660,-0.168,0.364,-0.12105503
45661,-0.168,0.362,-0.12061828
45662,-0.168,0.36,-0.12042489
45663,-0.168,0.358,-0.11385324
45664,-0.168,0.356,-0.11702315
45665,-0.168,0.354,-0.1163469
45666,-0.168,0.352,-0.11494189
45667,-0.168,0.35,-0.11437324
45668,-0.168,0.348,-0.11302202
45669,-0.168,0.346,-0.1109651
45670,-0.168,0.344,-0.11180656
45671,-0.168,0.342,-0.10835488
45672,-0.168,0.34,-0.10817685
45673,-0.168,0.338,-0.10659253
45674,-0.168,0.336,-0.10718553
45675,-0.168,0.334,-0.10587274
45676,-0.168,0.332,-0.10587658
45677,-0.168,0.33,-0.10288979
45678,-0.168,0.328,-0.10115819
45679,-0.168,0.326,-0.10135415
45680,-0.168,0.324,-0.10113001
45681,-0.168,0.322,-0.097120344
45682,-0.168,0.32,-0.096855824
45683,-0.168,0.318,-0.096302781
45684,-0.168,0.316,-0.095148918
45685,-0.168,0.314,-0.093512882
45686,-0.168,0.312,-0.096055853
45687,-0.168,0.31,-0.093681738
45688,-0.168,0.308,-0.091631468
45689,-0.168,0.306,-0.0904256
45690,-0.168,0.304,-0.089130617
45691,-0.168,0.302,-0.089701517
45692,-0.168,0.3,-0.088564219
45693,-0.168,0.298,-0.089007996
45694,-0.168,0.296,-0.088328463
45695,-0.168,0.294,-0.08760579
45696,-0.168,0.292,-0.086440113
45697,-0.168,0.29,-0.088450707
45698,-0.168,0.288,-0.086690764
45699,-0.168,0.286,-0.087638919
45700,-0.168,0.284,-0.085613304
45701,-0.168,0.282,-0.086362811
45702,-0.168,0.28,-0.085789993
45703,-0.168,0.278,-0.085084264
45704,-0.168,0.276,-0.083640975
45705,-0.168,0.274,-0.084986417
45706,-0.168,0.272,-0.083340373
45707,-0.168,0.27,-0.085074377
45708,-0.168,0.268,-0.082274981
45709,-0.168,0.266,-0.082079288
45710,-0.168,0.264,-0.081921603
45711,-0.168,0.262,-0.079047216
45712,-0.168,0.26,-0.07859368
45713,-0.168,0.258,-0.079682315
45714,-0.168,0.256,-0.078383869
45715,-0.168,0.254,-0.078398892
45716,-0.168,0.252,-0.076935178
45717,-0.168,0.25,-0.076925933
45718,-0.168,0.248,-0.075009075
45719,-0.168,0.246,-0.075018321
45720,-0.168,0.244,-0.073034688
45721,-0.168,0.242,-0.071574957
45722,-0.168,0.24,-0.070870902
45723,-0.168,0.238,-0.072376213
45724,-0.168,0.236,-0.070176863
45725,-0.168,0.234,-0.069941877
45726,-0.168,0.232,-0.074220272
45727,-0.168,0.23,-0.074169679
45728,-0.168,0.228,-0.075432172
45729,-0.168,0.226,-0.075199247
45730,-0.168,0.224,-0.073112888
45731,-0.168,0.222,-0.070321317
45732,-0.168,0.22,-0.07024774
45733,-0.168,0.218,-0.068742556
45734,-0.168,0.216,-0.070711292
45735,-0.168,0.214,-0.067420475
45736,-0.168,0.212,-0.06835836
45737,-0.168,0.21,-0.067288215
45738,-0.168,0.208,-0.068594117
45739,-0.168,0.206,-0.067172263
45740,-0.168,0.204,-0.06641081
45741,-0.168,0.202,-0.067187415
45742,-0.168,0.2,-0.065575137
45743,-0.168,0.198,-0.065375977
45744,-0.168,0.196,-0.064428461
45745,-0.168,0.194,-0.064864662
45746,-0.168,0.192,-0.065349525
45747,-0.168,0.19,-0.063790407
45748,-0.168,0.188,-0.065962928
45749,-0.168,0.186,-0.061469705
45750,-0.168,0.184,-0.062896818
45751,-0.168,0.182,-0.062402709
45752,-0.168,0.18,-0.063664824
45753,-0.168,0.178,-0.060915626
45754,-0.168,0.176,-0.059029197
45755,-0.168,0.174,-0.060089712
45756,-0.168,0.172,-0.059681636
45757,-0.168,0.17,-0.058078085
45758,-0.168,0.168,-0.05614376
45759,-0.168,0.166,-0.058539583
45760,-0.168,0.164,-0.057527349
45761,-0.168,0.162,-0.057671675
45762,-0.168,0.16,-0.057598487
45763,-0.168,0.158,-0.05804791
45764,-0.168,0.156,-0.054161408
45765,-0.168,0.154,-0.055619215
45766,-0.168,0.152,-0.055559249
45767,-0.168,0.15,-0.053117842
45768,-0.168,0.148,-0.053160345
45769,-0.168,0.146,-0.053809956
45770,-0.168,0.144,-0.053149045
45771,-0.168,0.142,-0.05007703
45772,-0.168,0.14,-0.047757736
45773,-0.168,0.138,-0.051387552
45774,-0.168,0.136,-0.04968911
45775,-0.168,0.134,-0.047799854
45776,-0.168,0.132,-0.048383207
45777,-0.168,0.13,-0.047271071
45778,-0.168,0.128,-0.047970379
45779,-0.168,0.126,-0.044532271
45780,-0.168,0.124,-0.044691368
45781,-0.168,0.122,-0.044356096
45782,-0.168,0.12,-0.044445981
45783,-0.168,0.118,-0.043351694
45784,-0.168,0.116,-0.044135363
45785,-0.168,0.114,-0.044340944
45786,-0.168,0.112,-0.041016733
45787,-0.168,0.11,-0.039651379
45788,-0.168,0.108,-0.038443705
45789,-0.168,0.106,-0.036914116
45790,-0.168,0.104,-0.038971717
45791,-0.168,0.102,-0.036439652
45792,-0.168,0.1,-0.03683476
45793,-0.168,0.098,-0.03560757
45794,-0.168,0.096,-0.03474557
45795,-0.168,0.094,-0.033980519
45796,-0.168,0.092,-0.033135342
45797,-0.168,0.09,-0.033116081
45798,-0.168,0.088,-0.03153474
45799,-0.168,0.086,-0.028931151
45800,-0.168,0.084,-0.031252117
45801,-0.168,0.082,-0.030030192
45802,-0.168,0.08,-0.026688127
45803,-0.168,0.078,-0.024182381
45804,-0.168,0.076,-0.023928905
45805,-0.168,0.074,-0.02372615
45806,-0.168,0.072,-0.022617865
45807,-0.168,0.07,-0.022732918
45808,-0.168,0.068,-0.024986598
45809,-0.168,0.066,-0.024320163
45810,-0.168,0.064,-0.02375029
45811,-0.168,0.062,-0.022424483
45812,-0.168,0.06,-0.021799779
45813,-0.168,0.058,-0.020737336
45814,-0.168,0.056,-0.020790368
45815,-0.168,0.054,-0.020406044
45816,-0.168,0.052,-0.018807239
45817,-0.168,0.05,-0.018853465
45818,-0.168,0.048,-0.018080323
45819,-0.168,0.046,-0.017143974
45820,-0.168,0.044,-0.016601067
45821,-0.168,0.042,-0.01550485
45822,-0.168,0.04,-0.015036932
45823,-0.168,0.038,-0.014322088
45824,-0.168,0.036,-0.013626632
45825,-0.168,0.034,-0.012342682
45826,-0.168,0.032,-0.011699102
45827,-0.168,0.03,-0.011423412
45828,-0.168,0.028,-0.010111597
45829,-0.168,0.026,-0.00925666
45830,-0.168,0.024,-0.00906957
45831,-0.168,0.022,-0.007988632
45832,-0.168,0.02,-0.007003104
45833,-0.168,0.018,-0.00653493
45834,-0.168,0.016,-0.005234158
45835,-0.168,0.014,-0.005243275
45836,-0.168,0.012,-0.004407341
45837,-0.168,0.01,-0.003648708
45838,-0.168,0.008,-0.002957618
45839,-0.168,0.006,-0.002417022
45840,-0.168,0.004,-0.001823776
45841,-0.168,0.002,-0.00112267
45842,-0.168,0,-0.000288404
45843,-0.168,-0.002,0.00038946
45844,-0.168,-0.004,0.000771088
45845,-0.168,-0.006,0.001823389
45846,-0.168,-0.008,0.002271277
45847,-0.168,-0.01,0.002803398
45848,-0.168,-0.012,0.003464441
45849,-0.168,-0.014,0.004015181
45850,-0.168,-0.016,0.004970666
45851,-0.168,-0.018,0.005177916
45852,-0.168,-0.02,0.00550741
45853,-0.168,-0.022,0.007033152
45854,-0.168,-0.024,0.007328875
45855,-0.168,-0.026,0.007180179
45856,-0.168,-0.028,0.008182787
45857,-0.168,-0.03,0.008880428
45858,-0.168,-0.032,0.009192458
45859,-0.168,-0.034,0.010510309
45860,-0.168,-0.036,0.009366194
45861,-0.168,-0.038,0.009536849
45862,-0.168,-0.04,0.010557435
45863,-0.168,-0.042,0.010949463
45864,-0.168,-0.044,0.01165301
45865,-0.168,-0.046,0.012413312
45866,-0.168,-0.048,0.013052657
45867,-0.168,-0.05,0.015622483
45868,-0.168,-0.052,0.015657667
45869,-0.168,-0.054,0.014961954
45870,-0.168,-0.056,0.016481277
45871,-0.168,-0.058,0.01729153
45872,-0.168,-0.06,0.017485939
45873,-0.168,-0.062,0.017720925
45874,-0.168,-0.064,0.016766213
45875,-0.168,-0.066,0.016226516
45876,-0.168,-0.068,0.017709882
45877,-0.168,-0.07,0.020314254
45878,-0.168,-0.072,0.021585492
45879,-0.168,-0.074,0.023263401
45880,-0.168,-0.076,0.022570382
45881,-0.168,-0.078,0.025016551
45882,-0.168,-0.08,0.027148894
45883,-0.168,-0.082,0.026725277
45884,-0.168,-0.084,0.027469404
45885,-0.168,-0.086,0.028366076
45886,-0.168,-0.088,0.028595413
45887,-0.168,-0.09,0.028649215
45888,-0.168,-0.092,0.026119192
45889,-0.168,-0.094,0.027835109
45890,-0.168,-0.096,0.027844354
45891,-0.168,-0.098,0.029855866
45892,-0.168,-0.1,0.030488019
45893,-0.168,-0.102,0.030307476
45894,-0.168,-0.104,0.030582784
45895,-0.168,-0.106,0.031762339
45896,-0.168,-0.108,0.03101128
45897,-0.168,-0.11,0.032248362
45898,-0.168,-0.112,0.032472048
45899,-0.168,-0.114,0.032558342
45900,-0.168,-0.116,0.03284238
45901,-0.168,-0.118,0.035698047
45902,-0.168,-0.12,0.038968342
45903,-0.168,-0.122,0.039641841
45904,-0.168,-0.124,0.038512491
45905,-0.168,-0.126,0.039277933
45906,-0.168,-0.128,0.037367862
45907,-0.168,-0.13,0.040860561
45908,-0.168,-0.132,0.041127266
45909,-0.168,-0.134,0.040468661
45910,-0.168,-0.136,0.040033872
45911,-0.168,-0.138,0.04378634
45912,-0.168,-0.14,0.037976004
45913,-0.168,-0.142,0.041110573
45914,-0.168,-0.144,0.041590817
45915,-0.168,-0.146,0.043362209
45916,-0.168,-0.148,0.043305581
45917,-0.168,-0.15,0.042837404
45918,-0.168,-0.152,0.042682159
45919,-0.168,-0.154,0.045863982
45920,-0.168,-0.156,0.046076753
45921,-0.168,-0.158,0.046880076
45922,-0.168,-0.16,0.048039216
45923,-0.168,-0.162,0.047493868
45924,-0.168,-0.164,0.049324711
45925,-0.168,-0.166,0.051163255
45926,-0.168,-0.168,0.048166339
45927,-0.168,-0.17,0.05340526
45928,-0.168,-0.172,0.05354253
45929,-0.168,-0.174,0.055113861
45930,-0.168,-0.176,0.05165018
45931,-0.168,-0.178,0.053303176
45932,-0.168,-0.18,0.055363871
45933,-0.168,-0.182,0.059286868
45934,-0.168,-0.184,0.058412151
45935,-0.168,-0.186,0.058402007
45936,-0.168,-0.188,0.05754424
45937,-0.168,-0.19,0.059866248
45938,-0.168,-0.192,0.056970001
45939,-0.168,-0.194,0.059248218
45940,-0.168,-0.196,0.058767588
45941,-0.168,-0.198,0.057654927
45942,-0.168,-0.2,0.054545657
45943,-0.168,-0.202,0.063977747
45944,-0.168,-0.204,0.063025087
45945,-0.168,-0.206,0.062512993
45946,-0.168,-0.208,0.061582677
45947,-0.168,-0.21,0.064146603
45948,-0.168,-0.212,0.062710099
45949,-0.168,-0.214,0.063047301
45950,-0.168,-0.216,0.064592178
45951,-0.168,-0.218,0.06440329
45952,-0.168,-0.22,0.065101318
45953,-0.168,-0.222,0.071764545
45954,-0.168,-0.224,0.071568082
45955,-0.168,-0.226,0.071100673
45956,-0.168,-0.228,0.074653216
45957,-0.168,-0.23,0.075928308
45958,-0.168,-0.232,0.072772163
45959,-0.168,-0.234,0.077715881
45960,-0.168,-0.236,0.078143735
45961,-0.168,-0.238,0.076590126
45962,-0.168,-0.24,0.072834441
45963,-0.168,-0.242,0.079477894
45964,-0.168,-0.244,0.076774776
45965,-0.168,-0.246,0.076308266
45966,-0.168,-0.248,0.076160212
45967,-0.168,-0.25,0.082681165
45968,-0.168,-0.252,0.084596244
45969,-0.168,-0.254,0.084391049
45970,-0.168,-0.256,0.085080475
45971,-0.168,-0.258,0.084273684
45972,-0.168,-0.26,0.081371017
45973,-0.168,-0.262,0.089282246
45974,-0.168,-0.264,0.084408256
45975,-0.168,-0.266,0.08407889
45976,-0.168,-0.268,0.0894086
45977,-0.168,-0.27,0.086558708
45978,-0.168,-0.272,0.084790012
45979,-0.168,-0.274,0.09137119
45980,-0.168,-0.276,0.094664219
45981,-0.168,-0.278,0.094002657
45982,-0.168,-0.28,0.092614823
45983,-0.168,-0.282,0.098439032
45984,-0.168,-0.284,0.093764204
45985,-0.168,-0.286,0.096323764
45986,-0.168,-0.288,0.10146972
45987,-0.168,-0.29,0.10346647
45988,-0.168,-0.292,0.10273505
45989,-0.168,-0.294,0.10518727
45990,-0.168,-0.296,0.099318758
45991,-0.168,-0.298,0.10088533
45992,-0.168,-0.3,0.10009074
45993,-0.168,-0.302,0.10281159
45994,-0.168,-0.304,0.10443942
45995,-0.168,-0.306,0.11017836
45996,-0.168,-0.308,0.11080538
45997,-0.168,-0.31,0.11101276
45998,-0.168,-0.312,0.11321432
45999,-0.168,-0.314,0.11577003
46000,-0.168,-0.316,0.11744806
46001,-0.168,-0.318,0.11683427
46002,-0.168,-0.32,0.11612584
46003,-0.168,-0.322,0.12342068
46004,-0.168,-0.324,0.12037628
46005,-0.168,-0.326,0.12231409
46006,-0.168,-0.328,0.12607447
46007,-0.168,-0.33,0.12114218
46008,-0.168,-0.332,0.12787268
46009,-0.168,-0.334,0.12170444
46010,-0.168,-0.336,0.12141883
46011,-0.168,-0.338,0.12834656
46012,-0.168,-0.34,0.12987453
46013,-0.168,-0.342,0.12792135
46014,-0.168,-0.344,0.13597229
46015,-0.168,-0.346,0.13596333
46016,-0.168,-0.348,0.1385518
46017,-0.168,-0.35,0.13701231
46018,-0.168,-0.352,0.13915249
46019,-0.168,-0.354,0.14043198
46020,-0.168,-0.356,0.14287826
46021,-0.168,-0.358,0.14415391
46022,-0.168,-0.36,0.14409756
46023,-0.168,-0.362,0.14618522
46024,-0.168,-0.364,0.15118537
46025,-0.168,-0.366,0.14845988
46026,-0.168,-0.368,0.15220359
46027,-0.168,-0.37,0.15549518
46028,-0.168,-0.372,0.15562325
46029,-0.168,-0.374,0.15688354
46030,-0.168,-0.376,0.16233582
46031,-0.168,-0.378,0.16654829
46032,-0.168,-0.38,0.16827863
46033,-0.168,-0.382,0.1684003
46034,-0.168,-0.384,0.16958117
46035,-0.168,-0.386,0.17175081
46036,-0.168,-0.388,0.17399472
46037,-0.168,-0.39,0.17547402
46038,-0.168,-0.392,0.17924977
46039,-0.168,-0.394,0.18256441
46040,-0.168,-0.396,0.18445099
46041,-0.168,-0.398,0.18679993
46042,-0.168,-0.4,0.18753638
46043,-0.168,-0.402,0.19058719
46044,-0.168,-0.404,0.19329347
46045,-0.168,-0.406,0.19766988
46046,-0.168,-0.408,0.19954496
46047,-0.168,-0.41,0.20145587
46048,-0.168,-0.412,0.20233064
46049,-0.168,-0.414,0.20639582
46050,-0.168,-0.416,0.21089904
46051,-0.168,-0.418,0.21243597
46052,-0.168,-0.42,0.21404078
46053,-0.168,-0.422,0.21666509
46054,-0.168,-0.424,0.21903708
46055,-0.168,-0.426,0.22147059
46056,-0.168,-0.428,0.2280051
46057,-0.168,-0.43,0.22758117
46058,-0.168,-0.432,0.23167198
46059,-0.168,-0.434,0.23553736
46060,-0.168,-0.436,0.23646592
46061,-0.168,-0.438,0.23851388
46062,-0.168,-0.44,0.24314773
46063,-0.168,-0.442,0.24735251
46064,-0.168,-0.444,0.2492122
46065,-0.168,-0.446,0.24952855
46066,-0.168,-0.448,0.25466962
46067,-0.168,-0.45,0.25756801
46068,-0.168,-0.452,0.25877834
46069,-0.168,-0.454,0.26125023
46070,-0.168,-0.456,0.26593532
46071,-0.168,-0.458,0.27160658
46072,-0.168,-0.46,0.27212786
46073,-0.168,-0.462,0.27415024
46074,-0.168,-0.464,0.27823719
46075,-0.168,-0.466,0.27994959
46076,-0.168,-0.468,0.28257774
46077,-0.168,-0.47,0.28973216
46078,-0.168,-0.472,0.29238721
46079,-0.168,-0.474,0.2961143
46080,-0.168,-0.476,0.29751291
46081,-0.168,-0.478,0.30046637
46082,-0.168,-0.48,0.30006549
46083,-0.168,-0.482,0.30631441
46084,-0.168,-0.484,0.31253769
46085,-0.168,-0.486,0.31632496
46086,-0.168,-0.488,0.32364971
46087,-0.168,-0.49,0.32055152
46088,-0.168,-0.492,0.32275701
46089,-0.168,-0.494,0.32562342
46090,-0.168,-0.496,0.33015352
46091,-0.168,-0.498,0.33719396
46092,-0.168,-0.5,0.34108751
46093,-0.166,0.5,-0.24945008
46094,-0.166,0.498,-0.24230976
46095,-0.166,0.496,-0.23918084
46096,-0.166,0.494,-0.23843543
46097,-0.166,0.492,-0.2370919
46098,-0.166,0.49,-0.23570738
46099,-0.166,0.488,-0.2321289
46100,-0.166,0.486,-0.23020774
46101,-0.166,0.484,-0.22908324
46102,-0.166,0.482,-0.2248285
46103,-0.166,0.48,-0.22332231
46104,-0.166,0.478,-0.22136273
46105,-0.166,0.476,-0.21887674
46106,-0.166,0.474,-0.21758315
46107,-0.166,0.472,-0.21354359
46108,-0.166,0.47,-0.21508308
46109,-0.166,0.468,-0.21397009
46110,-0.166,0.466,-0.21119465
46111,-0.166,0.464,-0.20938364
46112,-0.166,0.462,-0.20684132
46113,-0.166,0.46,-0.20499444
46114,-0.166,0.458,-0.20277998
46115,-0.166,0.456,-0.20165803
46116,-0.166,0.454,-0.19880702
46117,-0.166,0.452,-0.19533867
46118,-0.166,0.45,-0.19390164
46119,-0.166,0.448,-0.19167437
46120,-0.166,0.446,-0.19064079
46121,-0.166,0.444,-0.18705335
46122,-0.166,0.442,-0.18630153
46123,-0.166,0.44,-0.18615809
46124,-0.166,0.438,-0.18215567
46125,-0.166,0.436,-0.18036002
46126,-0.166,0.434,-0.17882565
46127,-0.166,0.432,-0.1753842
46128,-0.166,0.43,-0.17418668
46129,-0.166,0.428,-0.17144326
46130,-0.166,0.426,-0.16943629
46131,-0.166,0.424,-0.16485625
46132,-0.166,0.422,-0.16545437
46133,-0.166,0.42,-0.16328858
46134,-0.166,0.418,-0.16110998
46135,-0.166,0.416,-0.15934764
46136,-0.166,0.414,-0.15881612
46137,-0.166,0.412,-0.15673358
46138,-0.166,0.41,-0.15542974
46139,-0.166,0.408,-0.15304109
46140,-0.166,0.406,-0.14992753
46141,-0.166,0.404,-0.14877483
46142,-0.166,0.402,-0.14739672
46143,-0.166,0.4,-0.14642589
46144,-0.166,0.398,-0.14258742
46145,-0.166,0.396,-0.14213915
46146,-0.166,0.394,-0.14022568
46147,-0.166,0.392,-0.13767309
46148,-0.166,0.39,-0.13687517
46149,-0.166,0.388,-0.1421891
46150,-0.166,0.386,-0.13519094
46151,-0.166,0.384,-0.12983346
46152,-0.166,0.382,-0.13160477
46153,-0.166,0.38,-0.12975918
46154,-0.166,0.378,-0.12828373
46155,-0.166,0.376,-0.12715793
46156,-0.166,0.374,-0.12348594
46157,-0.166,0.372,-0.12405332
46158,-0.166,0.37,-0.12174408
46159,-0.166,0.368,-0.12041592
46160,-0.166,0.366,-0.11973455
46161,-0.166,0.364,-0.11865229
46162,-0.166,0.362,-0.11836156
46163,-0.166,0.36,-0.11722039
46164,-0.166,0.358,-0.11895584
46165,-0.166,0.356,-0.11682463
46166,-0.166,0.354,-0.11598444
46167,-0.166,0.352,-0.11534149
46168,-0.166,0.35,-0.11414142
46169,-0.166,0.348,-0.11138135
46170,-0.166,0.346,-0.11195642
46171,-0.166,0.344,-0.11157346
46172,-0.166,0.342,-0.11050274
46173,-0.166,0.34,-0.10749932
46174,-0.166,0.338,-0.10787971
46175,-0.166,0.336,-0.10434477
46176,-0.166,0.334,-0.10368003
46177,-0.166,0.332,-0.10329196
46178,-0.166,0.33,-0.1017166
46179,-0.166,0.328,-0.10250812
46180,-0.166,0.326,-0.10017968
46181,-0.166,0.324,-0.099837936
46182,-0.166,0.322,-0.095960318
46183,-0.166,0.32,-0.096178996
46184,-0.166,0.318,-0.096468418
46185,-0.166,0.316,-0.094719779
46186,-0.166,0.314,-0.094747772
46187,-0.166,0.312,-0.094981089
46188,-0.166,0.31,-0.093654644
46189,-0.166,0.308,-0.093831846
46190,-0.166,0.306,-0.093661449
46191,-0.166,0.304,-0.091152259
46192,-0.166,0.302,-0.089719109
46193,-0.166,0.3,-0.088062402
46194,-0.166,0.298,-0.08654194
46195,-0.166,0.296,-0.090400047
46196,-0.166,0.294,-0.087077906
46197,-0.166,0.292,-0.085561299
46198,-0.166,0.29,-0.087063781
46199,-0.166,0.288,-0.087557893
46200,-0.166,0.286,-0.086039481
46201,-0.166,0.284,-0.084544443
46202,-0.166,0.282,-0.083725339
46203,-0.166,0.28,-0.082499309
46204,-0.166,0.278,-0.082079159
46205,-0.166,0.276,-0.081855602
46206,-0.166,0.274,-0.083988567
46207,-0.166,0.272,-0.081134084
46208,-0.166,0.27,-0.079012931
46209,-0.166,0.268,-0.079544282
46210,-0.166,0.266,-0.080254756
46211,-0.166,0.264,-0.079107182
46212,-0.166,0.262,-0.077339662
46213,-0.166,0.26,-0.079385827
46214,-0.166,0.258,-0.078009689
46215,-0.166,0.256,-0.076846449
46216,-0.166,0.254,-0.077593648
46217,-0.166,0.252,-0.074697045
46218,-0.166,0.25,-0.073730653
46219,-0.166,0.248,-0.07183999
46220,-0.166,0.246,-0.071269732
46221,-0.166,0.244,-0.071579194
46222,-0.166,0.242,-0.070843166
46223,-0.166,0.24,-0.071034622
46224,-0.166,0.238,-0.071071732
46225,-0.166,0.236,-0.069970127
46226,-0.166,0.234,-0.069551004
46227,-0.166,0.232,-0.06836645
46228,-0.166,0.23,-0.068558291
46229,-0.166,0.228,-0.069512482
46230,-0.166,0.226,-0.069818862
46231,-0.166,0.224,-0.068161255
46232,-0.166,0.222,-0.069342727
46233,-0.166,0.22,-0.067492383
46234,-0.166,0.218,-0.067002898
46235,-0.166,0.216,-0.066302819
46236,-0.166,0.214,-0.065982318
46237,-0.166,0.212,-0.068486768
46238,-0.166,0.21,-0.065264134
46239,-0.166,0.208,-0.065792146
46240,-0.166,0.206,-0.066966944
46241,-0.166,0.204,-0.064719561
46242,-0.166,0.202,-0.06602379
46243,-0.166,0.2,-0.064542102
46244,-0.166,0.198,-0.065245001
46245,-0.166,0.196,-0.064919877
46246,-0.166,0.194,-0.069893981
46247,-0.166,0.192,-0.069525322
46248,-0.166,0.19,-0.069197241
46249,-0.166,0.188,-0.068528629
46250,-0.166,0.186,-0.067972756
46251,-0.166,0.184,-0.06966182
46252,-0.166,0.182,-0.071417786
46253,-0.166,0.18,-0.067596265
46254,-0.166,0.178,-0.069226646
46255,-0.166,0.176,-0.066567468
46256,-0.166,0.174,-0.064895865
46257,-0.166,0.172,-0.067347539
46258,-0.166,0.17,-0.069529688
46259,-0.166,0.168,-0.066368307
46260,-0.166,0.166,-0.064509743
46261,-0.166,0.164,-0.062867798
46262,-0.166,0.162,-0.062830178
46263,-0.166,0.16,-0.063753811
46264,-0.166,0.158,-0.063193697
46265,-0.166,0.156,-0.063157229
46266,-0.166,0.154,-0.062697148
46267,-0.166,0.152,-0.062401425
46268,-0.166,0.15,-0.059841115
46269,-0.166,0.148,-0.057346423
46270,-0.166,0.146,-0.057062256
46271,-0.166,0.144,-0.054306508
46272,-0.166,0.142,-0.056522049
